Temperature - (Celsius), Year, Statistics, Country, ISO3
5.5649, 2006, Aug Average, New Zealand, NZL
8.6278, 2006, Sep Average, New Zealand, NZL
9.53348, 2006, Oct Average, New Zealand, NZL
11.2592, 2006, Nov Average, New Zealand, NZL
11.5469, 2006, Dec Average, New Zealand, NZL
14.6761, 2007, Jan Average, New Zealand, NZL
14.8955, 2007, Feb Average, New Zealand, NZL
14.3238, 2007, Mar Average, New Zealand, NZL
10.142, 2007, Apr Average, New Zealand, NZL
9.32432, 2007, May Average, New Zealand, NZL
4.95238, 2007, Jun Average, New Zealand, NZL
4.87342, 2007, Jul Average, New Zealand, NZL
6.06935, 2007, Aug Average, New Zealand, NZL
7.92726, 2007, Sep Average, New Zealand, NZL
9.23513, 2007, Oct Average, New Zealand, NZL
10.9665, 2007, Nov Average, New Zealand, NZL
14.068, 2007, Dec Average, New Zealand, NZL
15.7966, 2008, Jan Average, New Zealand, NZL
15.5092, 2008, Feb Average, New Zealand, NZL
13.91, 2008, Mar Average, New Zealand, NZL
11.104, 2008, Apr Average, New Zealand, NZL
6.65698, 2008, May Average, New Zealand, NZL
5.98622, 2008, Jun Average, New Zealand, NZL
5.10726, 2008, Jul Average, New Zealand, NZL
5.36771, 2008, Aug Average, New Zealand, NZL
8.19668, 2008, Sep Average, New Zealand, NZL
9.32636, 2008, Oct Average, New Zealand, NZL
11.5038, 2008, Nov Average, New Zealand, NZL
13.7555, 2008, Dec Average, New Zealand, NZL
15.5216, 2009, Jan Average, New Zealand, NZL
15.0489, 2009, Feb Average, New Zealand, NZL
12.9481, 2009, Mar Average, New Zealand, NZL
10.8886, 2009, Apr Average, New Zealand, NZL
6.2903, 2009, May Average, New Zealand, NZL
4.57435, 2009, Jun Average, New Zealand, NZL
4.23564, 2009, Jul Average, New Zealand, NZL
7.1396, 2009, Aug Average, New Zealand, NZL
7.78967, 2009, Sep Average, New Zealand, NZL
8.29583, 2009, Oct Average, New Zealand, NZL
11.049, 2009, Nov Average, New Zealand, NZL
13.0602, 2009, Dec Average, New Zealand, NZL
14.7637, 2010, Jan Average, New Zealand, NZL
15.8538, 2010, Feb Average, New Zealand, NZL
13.5439, 2010, Mar Average, New Zealand, NZL
11.4802, 2010, Apr Average, New Zealand, NZL
8.09781, 2010, May Average, New Zealand, NZL
5.45243, 2010, Jun Average, New Zealand, NZL
4.5537, 2010, Jul Average, New Zealand, NZL
6.59362, 2010, Aug Average, New Zealand, NZL
8.06484, 2010, Sep Average, New Zealand, NZL
9.37546, 2010, Oct Average, New Zealand, NZL
12.3499, 2010, Nov Average, New Zealand, NZL
14.9513, 2010, Dec Average, New Zealand, NZL
15.3772, 2011, Jan Average, New Zealand, NZL
15.5897, 2011, Feb Average, New Zealand, NZL
13.434, 2011, Mar Average, New Zealand, NZL
10.4013, 2011, Apr Average, New Zealand, NZL
9.69951, 2011, May Average, New Zealand, NZL
6.31761, 2011, Jun Average, New Zealand, NZL
4.68725, 2011, Jul Average, New Zealand, NZL
5.30282, 2011, Aug Average, New Zealand, NZL
6.99946, 2011, Sep Average, New Zealand, NZL
10.1081, 2011, Oct Average, New Zealand, NZL
11.2068, 2011, Nov Average, New Zealand, NZL
14.0721, 2011, Dec Average, New Zealand, NZL
14.4802, 2012, Jan Average, New Zealand, NZL
14.7114, 2012, Feb Average, New Zealand, NZL
12.4925, 2012, Mar Average, New Zealand, NZL
11.2833, 2012, Apr Average, New Zealand, NZL
7.46126, 2012, May Average, New Zealand, NZL
4.90099, 2012, Jun Average, New Zealand, NZL
5.34131, 2012, Jul Average, New Zealand, NZL
6.70636, 2012, Aug Average, New Zealand, NZL
8.16652, 2012, Sep Average, New Zealand, NZL
9.27264, 2012, Oct Average, New Zealand, NZL
10.5349, 2012, Nov Average, New Zealand, NZL
14.3023, 2012, Dec Average, New Zealand, NZL
14.8605, 2013, Jan Average, New Zealand, NZL
14.8039, 2013, Feb Average, New Zealand, NZL
14.0879, 2013, Mar Average, New Zealand, NZL
11.7298, 2013, Apr Average, New Zealand, NZL
8.11758, 2013, May Average, New Zealand, NZL
5.80818, 2013, Jun Average, New Zealand, NZL
5.49848, 2013, Jul Average, New Zealand, NZL
7.2636, 2013, Aug Average, New Zealand, NZL
8.17701, 2013, Sep Average, New Zealand, NZL
10.0493, 2013, Oct Average, New Zealand, NZL
12.6265, 2013, Nov Average, New Zealand, NZL
14.143, 2013, Dec Average, New Zealand, NZL
13.7405, 2014, Jan Average, New Zealand, NZL
14.9889, 2014, Feb Average, New Zealand, NZL
12.9789, 2014, Mar Average, New Zealand, NZL
11.9861, 2014, Apr Average, New Zealand, NZL
8.18229, 2014, May Average, New Zealand, NZL
7.24483, 2014, Jun Average, New Zealand, NZL
4.69704, 2014, Jul Average, New Zealand, NZL
5.71857, 2014, Aug Average, New Zealand, NZL
8.04408, 2014, Sep Average, New Zealand, NZL
9.44058, 2014, Oct Average, New Zealand, NZL
10.6337, 2014, Nov Average, New Zealand, NZL
14.0385, 2014, Dec Average, New Zealand, NZL
15.8278, 2015, Jan Average, New Zealand, NZL
14.7746, 2015, Feb Average, New Zealand, NZL
14.0155, 2015, Mar Average, New Zealand, NZL
11.2857, 2015, Apr Average, New Zealand, NZL
7.90336, 2015, May Average, New Zealand, NZL
5.72922, 2015, Jun Average, New Zealand, NZL
4.18582, 2015, Jul Average, New Zealand, NZL
5.4507, 2015, Aug Average, New Zealand, NZL
6.92935, 2015, Sep Average, New Zealand, NZL
9.85357, 2015, Oct Average, New Zealand, NZL
11.1501, 2015, Nov Average, New Zealand, NZL
13.0788, 2015, Dec Average, New Zealand, NZL
15.3962, 2016, Jan Average, New Zealand, NZL
17.1547, 2016, Feb Average, New Zealand, NZL
14.5322, 2016, Mar Average, New Zealand, NZL
11.114, 2016, Apr Average, New Zealand, NZL
9.74272, 2016, May Average, New Zealand, NZL
6.71263, 2016, Jun Average, New Zealand, NZL
5.08989, 2016, Jul Average, New Zealand, NZL
5.28417, 2016, Aug Average, New Zealand, NZL
8.59862, 2016, Sep Average, New Zealand, NZL
10.3923, 2016, Oct Average, New Zealand, NZL
11.861, 2016, Nov Average, New Zealand, NZL
12.7914, 2016, Dec Average, New Zealand, NZL
24.0126, 1991, Jan Average, Nicaragua, NIC
24.2802, 1991, Feb Average, Nicaragua, NIC
25.4348, 1991, Mar Average, Nicaragua, NIC
26.1481, 1991, Apr Average, Nicaragua, NIC
25.7924, 1991, May Average, Nicaragua, NIC
25.8495, 1991, Jun Average, Nicaragua, NIC
25.5758, 1991, Jul Average, Nicaragua, NIC
25.2193, 1991, Aug Average, Nicaragua, NIC
25.2186, 1991, Sep Average, Nicaragua, NIC
24.9247, 1991, Oct Average, Nicaragua, NIC
23.8765, 1991, Nov Average, Nicaragua, NIC
23.6108, 1991, Dec Average, Nicaragua, NIC
23.6706, 1992, Jan Average, Nicaragua, NIC
24.2636, 1992, Feb Average, Nicaragua, NIC
25.512, 1992, Mar Average, Nicaragua, NIC
26.3622, 1992, Apr Average, Nicaragua, NIC
26.3988, 1992, May Average, Nicaragua, NIC
25.8721, 1992, Jun Average, Nicaragua, NIC
25.493, 1992, Jul Average, Nicaragua, NIC
25.4036, 1992, Aug Average, Nicaragua, NIC
24.8113, 1992, Sep Average, Nicaragua, NIC
25.203, 1992, Oct Average, Nicaragua, NIC
24.474, 1992, Nov Average, Nicaragua, NIC
24.1767, 1992, Dec Average, Nicaragua, NIC
23.6278, 1993, Jan Average, Nicaragua, NIC
24.1072, 1993, Feb Average, Nicaragua, NIC
24.984, 1993, Mar Average, Nicaragua, NIC
26.3004, 1993, Apr Average, Nicaragua, NIC
25.7626, 1993, May Average, Nicaragua, NIC
25.8956, 1993, Jun Average, Nicaragua, NIC
25.5826, 1993, Jul Average, Nicaragua, NIC
25.1807, 1993, Aug Average, Nicaragua, NIC
24.6562, 1993, Sep Average, Nicaragua, NIC
25.4845, 1993, Oct Average, Nicaragua, NIC
24.3471, 1993, Nov Average, Nicaragua, NIC
23.9598, 1993, Dec Average, Nicaragua, NIC
23.6491, 1994, Jan Average, Nicaragua, NIC
24.2789, 1994, Feb Average, Nicaragua, NIC
25.4988, 1994, Mar Average, Nicaragua, NIC
26.1253, 1994, Apr Average, Nicaragua, NIC
26.3886, 1994, May Average, Nicaragua, NIC
25.8222, 1994, Jun Average, Nicaragua, NIC
25.5252, 1994, Jul Average, Nicaragua, NIC
25.4379, 1994, Aug Average, Nicaragua, NIC
25.4235, 1994, Sep Average, Nicaragua, NIC
25.054, 1994, Oct Average, Nicaragua, NIC
24.0508, 1994, Nov Average, Nicaragua, NIC
24.1321, 1994, Dec Average, Nicaragua, NIC
24.1602, 1995, Jan Average, Nicaragua, NIC
24.4566, 1995, Feb Average, Nicaragua, NIC
25.6137, 1995, Mar Average, Nicaragua, NIC
26.2787, 1995, Apr Average, Nicaragua, NIC
26.0137, 1995, May Average, Nicaragua, NIC
25.7039, 1995, Jun Average, Nicaragua, NIC
25.3035, 1995, Jul Average, Nicaragua, NIC
24.9933, 1995, Aug Average, Nicaragua, NIC
25.1195, 1995, Sep Average, Nicaragua, NIC
25.0667, 1995, Oct Average, Nicaragua, NIC
24.0588, 1995, Nov Average, Nicaragua, NIC
23.7271, 1995, Dec Average, Nicaragua, NIC
23.2001, 1996, Jan Average, Nicaragua, NIC
24.026, 1996, Feb Average, Nicaragua, NIC
24.5524, 1996, Mar Average, Nicaragua, NIC
25.7827, 1996, Apr Average, Nicaragua, NIC
25.8049, 1996, May Average, Nicaragua, NIC
25.5382, 1996, Jun Average, Nicaragua, NIC
25.3208, 1996, Jul Average, Nicaragua, NIC
24.776, 1996, Aug Average, Nicaragua, NIC
25.254, 1996, Sep Average, Nicaragua, NIC
25.3039, 1996, Oct Average, Nicaragua, NIC
23.5855, 1996, Nov Average, Nicaragua, NIC
23.8747, 1996, Dec Average, Nicaragua, NIC
23.4332, 1997, Jan Average, Nicaragua, NIC
24.3932, 1997, Feb Average, Nicaragua, NIC
25.4598, 1997, Mar Average, Nicaragua, NIC
26.2618, 1997, Apr Average, Nicaragua, NIC
26.5901, 1997, May Average, Nicaragua, NIC
25.6616, 1997, Jun Average, Nicaragua, NIC
26.0727, 1997, Jul Average, Nicaragua, NIC
26.0869, 1997, Aug Average, Nicaragua, NIC
25.5809, 1997, Sep Average, Nicaragua, NIC
25.7246, 1997, Oct Average, Nicaragua, NIC
24.5199, 1997, Nov Average, Nicaragua, NIC
24.3188, 1997, Dec Average, Nicaragua, NIC
24.4041, 1998, Jan Average, Nicaragua, NIC
25.1526, 1998, Feb Average, Nicaragua, NIC
26.0416, 1998, Mar Average, Nicaragua, NIC
26.9525, 1998, Apr Average, Nicaragua, NIC
26.6992, 1998, May Average, Nicaragua, NIC
26.2653, 1998, Jun Average, Nicaragua, NIC
25.5733, 1998, Jul Average, Nicaragua, NIC
25.6747, 1998, Aug Average, Nicaragua, NIC
25.3995, 1998, Sep Average, Nicaragua, NIC
25.3102, 1998, Oct Average, Nicaragua, NIC
24.2559, 1998, Nov Average, Nicaragua, NIC
23.4668, 1998, Dec Average, Nicaragua, NIC
23.5598, 1999, Jan Average, Nicaragua, NIC
23.832, 1999, Feb Average, Nicaragua, NIC
24.9779, 1999, Mar Average, Nicaragua, NIC
25.8021, 1999, Apr Average, Nicaragua, NIC
26.1163, 1999, May Average, Nicaragua, NIC
25.3251, 1999, Jun Average, Nicaragua, NIC
25.239, 1999, Jul Average, Nicaragua, NIC
24.9121, 1999, Aug Average, Nicaragua, NIC
24.6679, 1999, Sep Average, Nicaragua, NIC
24.5281, 1999, Oct Average, Nicaragua, NIC
23.5146, 1999, Nov Average, Nicaragua, NIC
23.1464, 1999, Dec Average, Nicaragua, NIC
23.1476, 2000, Jan Average, Nicaragua, NIC
23.7122, 2000, Feb Average, Nicaragua, NIC
24.9892, 2000, Mar Average, Nicaragua, NIC
25.9048, 2000, Apr Average, Nicaragua, NIC
25.9615, 2000, May Average, Nicaragua, NIC
25.2646, 2000, Jun Average, Nicaragua, NIC
25.3036, 2000, Jul Average, Nicaragua, NIC
25.3236, 2000, Aug Average, Nicaragua, NIC
25.0871, 2000, Sep Average, Nicaragua, NIC
25.1562, 2000, Oct Average, Nicaragua, NIC
24.5606, 2000, Nov Average, Nicaragua, NIC
23.8366, 2000, Dec Average, Nicaragua, NIC
23.522, 2001, Jan Average, Nicaragua, NIC
24.729, 2001, Feb Average, Nicaragua, NIC
25.0201, 2001, Mar Average, Nicaragua, NIC
26.2488, 2001, Apr Average, Nicaragua, NIC
26.4034, 2001, May Average, Nicaragua, NIC
25.9946, 2001, Jun Average, Nicaragua, NIC
25.9001, 2001, Jul Average, Nicaragua, NIC
26.0453, 2001, Aug Average, Nicaragua, NIC
25.181, 2001, Sep Average, Nicaragua, NIC
25.7484, 2001, Oct Average, Nicaragua, NIC
24.2431, 2001, Nov Average, Nicaragua, NIC
24.4994, 2001, Dec Average, Nicaragua, NIC
24.3836, 2002, Jan Average, Nicaragua, NIC
24.5672, 2002, Feb Average, Nicaragua, NIC
25.6803, 2002, Mar Average, Nicaragua, NIC
26.3566, 2002, Apr Average, Nicaragua, NIC
26.7329, 2002, May Average, Nicaragua, NIC
26.1185, 2002, Jun Average, Nicaragua, NIC
26.0224, 2002, Jul Average, Nicaragua, NIC
25.6776, 2002, Aug Average, Nicaragua, NIC
25.5699, 2002, Sep Average, Nicaragua, NIC
25.4697, 2002, Oct Average, Nicaragua, NIC
24.5771, 2002, Nov Average, Nicaragua, NIC
24.6374, 2002, Dec Average, Nicaragua, NIC
23.93, 2003, Jan Average, Nicaragua, NIC
25.4687, 2003, Feb Average, Nicaragua, NIC
26.1936, 2003, Mar Average, Nicaragua, NIC
26.6021, 2003, Apr Average, Nicaragua, NIC
26.8598, 2003, May Average, Nicaragua, NIC
25.9768, 2003, Jun Average, Nicaragua, NIC
25.6798, 2003, Jul Average, Nicaragua, NIC
25.6129, 2003, Aug Average, Nicaragua, NIC
25.7871, 2003, Sep Average, Nicaragua, NIC
25.4842, 2003, Oct Average, Nicaragua, NIC
24.5467, 2003, Nov Average, Nicaragua, NIC
23.5748, 2003, Dec Average, Nicaragua, NIC
24.1824, 2004, Jan Average, Nicaragua, NIC
24.8324, 2004, Feb Average, Nicaragua, NIC
25.674, 2004, Mar Average, Nicaragua, NIC
26.4242, 2004, Apr Average, Nicaragua, NIC
26.3169, 2004, May Average, Nicaragua, NIC
25.9762, 2004, Jun Average, Nicaragua, NIC
25.4985, 2004, Jul Average, Nicaragua, NIC
25.5959, 2004, Aug Average, Nicaragua, NIC
25.3703, 2004, Sep Average, Nicaragua, NIC
25.6914, 2004, Oct Average, Nicaragua, NIC
24.1822, 2004, Nov Average, Nicaragua, NIC
23.9006, 2004, Dec Average, Nicaragua, NIC
23.7777, 2005, Jan Average, Nicaragua, NIC
24.0678, 2005, Feb Average, Nicaragua, NIC
26.1191, 2005, Mar Average, Nicaragua, NIC
26.5406, 2005, Apr Average, Nicaragua, NIC
26.6456, 2005, May Average, Nicaragua, NIC
25.8276, 2005, Jun Average, Nicaragua, NIC
25.9315, 2005, Jul Average, Nicaragua, NIC
25.662, 2005, Aug Average, Nicaragua, NIC
25.7244, 2005, Sep Average, Nicaragua, NIC
24.7729, 2005, Oct Average, Nicaragua, NIC
23.7968, 2005, Nov Average, Nicaragua, NIC
24.1635, 2005, Dec Average, Nicaragua, NIC
24.1543, 2006, Jan Average, Nicaragua, NIC
24.1783, 2006, Feb Average, Nicaragua, NIC
25.368, 2006, Mar Average, Nicaragua, NIC
26.281, 2006, Apr Average, Nicaragua, NIC
26.3783, 2006, May Average, Nicaragua, NIC
25.6328, 2006, Jun Average, Nicaragua, NIC
25.7262, 2006, Jul Average, Nicaragua, NIC
25.7856, 2006, Aug Average, Nicaragua, NIC
25.7969, 2006, Sep Average, Nicaragua, NIC
25.9032, 2006, Oct Average, Nicaragua, NIC
24.2145, 2006, Nov Average, Nicaragua, NIC
24.4619, 2006, Dec Average, Nicaragua, NIC
24.3648, 2007, Jan Average, Nicaragua, NIC
24.6525, 2007, Feb Average, Nicaragua, NIC
25.3672, 2007, Mar Average, Nicaragua, NIC
26.4756, 2007, Apr Average, Nicaragua, NIC
26.3082, 2007, May Average, Nicaragua, NIC
25.8116, 2007, Jun Average, Nicaragua, NIC
25.7656, 2007, Jul Average, Nicaragua, NIC
25.2787, 2007, Aug Average, Nicaragua, NIC
25.1759, 2007, Sep Average, Nicaragua, NIC
24.7544, 2007, Oct Average, Nicaragua, NIC
23.7954, 2007, Nov Average, Nicaragua, NIC
23.8602, 2007, Dec Average, Nicaragua, NIC
24.0239, 2008, Jan Average, Nicaragua, NIC
24.6243, 2008, Feb Average, Nicaragua, NIC
25.548, 2008, Mar Average, Nicaragua, NIC
26.381, 2008, Apr Average, Nicaragua, NIC
26.713, 2008, May Average, Nicaragua, NIC
25.8096, 2008, Jun Average, Nicaragua, NIC
25.4177, 2008, Jul Average, Nicaragua, NIC
25.2213, 2008, Aug Average, Nicaragua, NIC
25.8183, 2008, Sep Average, Nicaragua, NIC
24.9245, 2008, Oct Average, Nicaragua, NIC
23.8299, 2008, Nov Average, Nicaragua, NIC
24.1072, 2008, Dec Average, Nicaragua, NIC
24.3181, 2009, Jan Average, Nicaragua, NIC
24.3697, 2009, Feb Average, Nicaragua, NIC
24.9494, 2009, Mar Average, Nicaragua, NIC
26.8436, 2009, Apr Average, Nicaragua, NIC
26.7241, 2009, May Average, Nicaragua, NIC
25.9089, 2009, Jun Average, Nicaragua, NIC
26.3024, 2009, Jul Average, Nicaragua, NIC
25.587, 2009, Aug Average, Nicaragua, NIC
26.098, 2009, Sep Average, Nicaragua, NIC
25.6481, 2009, Oct Average, Nicaragua, NIC
24.7493, 2009, Nov Average, Nicaragua, NIC
25.2761, 2009, Dec Average, Nicaragua, NIC
24.402, 2010, Jan Average, Nicaragua, NIC
25.0214, 2010, Feb Average, Nicaragua, NIC
26.4214, 2010, Mar Average, Nicaragua, NIC
27.0534, 2010, Apr Average, Nicaragua, NIC
26.9378, 2010, May Average, Nicaragua, NIC
26.2215, 2010, Jun Average, Nicaragua, NIC
25.5602, 2010, Jul Average, Nicaragua, NIC
25.2813, 2010, Aug Average, Nicaragua, NIC
25.3817, 2010, Sep Average, Nicaragua, NIC
25.1048, 2010, Oct Average, Nicaragua, NIC
23.9337, 2010, Nov Average, Nicaragua, NIC
23.0586, 2010, Dec Average, Nicaragua, NIC
24.4888, 2011, Jan Average, Nicaragua, NIC
24.6597, 2011, Feb Average, Nicaragua, NIC
25.287, 2011, Mar Average, Nicaragua, NIC
26.2936, 2011, Apr Average, Nicaragua, NIC
26.7717, 2011, May Average, Nicaragua, NIC
25.7997, 2011, Jun Average, Nicaragua, NIC
25.5957, 2011, Jul Average, Nicaragua, NIC
25.7225, 2011, Aug Average, Nicaragua, NIC
25.6828, 2011, Sep Average, Nicaragua, NIC
24.5631, 2011, Oct Average, Nicaragua, NIC
23.8505, 2011, Nov Average, Nicaragua, NIC
24.1019, 2011, Dec Average, Nicaragua, NIC
24.5071, 2012, Jan Average, Nicaragua, NIC
24.633, 2012, Feb Average, Nicaragua, NIC
25.6131, 2012, Mar Average, Nicaragua, NIC
26.2064, 2012, Apr Average, Nicaragua, NIC
25.9478, 2012, May Average, Nicaragua, NIC
25.5587, 2012, Jun Average, Nicaragua, NIC
25.7925, 2012, Jul Average, Nicaragua, NIC
25.2702, 2012, Aug Average, Nicaragua, NIC
25.412, 2012, Sep Average, Nicaragua, NIC
25.0001, 2012, Oct Average, Nicaragua, NIC
23.7948, 2012, Nov Average, Nicaragua, NIC
24.3498, 2012, Dec Average, Nicaragua, NIC
24.6614, 2013, Jan Average, Nicaragua, NIC
24.9694, 2013, Feb Average, Nicaragua, NIC
25.1445, 2013, Mar Average, Nicaragua, NIC
26.6617, 2013, Apr Average, Nicaragua, NIC
26.1697, 2013, May Average, Nicaragua, NIC
25.3906, 2013, Jun Average, Nicaragua, NIC
25.6317, 2013, Jul Average, Nicaragua, NIC
25.3441, 2013, Aug Average, Nicaragua, NIC
25.1492, 2013, Sep Average, Nicaragua, NIC
25.2625, 2013, Oct Average, Nicaragua, NIC
24.5615, 2013, Nov Average, Nicaragua, NIC
24.3418, 2013, Dec Average, Nicaragua, NIC
23.8496, 2014, Jan Average, Nicaragua, NIC
25.0636, 2014, Feb Average, Nicaragua, NIC
25.8678, 2014, Mar Average, Nicaragua, NIC
26.728, 2014, Apr Average, Nicaragua, NIC
26.3787, 2014, May Average, Nicaragua, NIC
25.8203, 2014, Jun Average, Nicaragua, NIC
26.4161, 2014, Jul Average, Nicaragua, NIC
25.8275, 2014, Aug Average, Nicaragua, NIC
25.1978, 2014, Sep Average, Nicaragua, NIC
25.1473, 2014, Oct Average, Nicaragua, NIC
24.2892, 2014, Nov Average, Nicaragua, NIC
24.0471, 2014, Dec Average, Nicaragua, NIC
24.4271, 2015, Jan Average, Nicaragua, NIC
24.5855, 2015, Feb Average, Nicaragua, NIC
25.4085, 2015, Mar Average, Nicaragua, NIC
26.6064, 2015, Apr Average, Nicaragua, NIC
26.4598, 2015, May Average, Nicaragua, NIC
25.7314, 2015, Jun Average, Nicaragua, NIC
25.8427, 2015, Jul Average, Nicaragua, NIC
25.9778, 2015, Aug Average, Nicaragua, NIC
25.8561, 2015, Sep Average, Nicaragua, NIC
25.7277, 2015, Oct Average, Nicaragua, NIC
25.3848, 2015, Nov Average, Nicaragua, NIC
25.5712, 2015, Dec Average, Nicaragua, NIC
24.6104, 2016, Jan Average, Nicaragua, NIC
24.4534, 2016, Feb Average, Nicaragua, NIC
26.3668, 2016, Mar Average, Nicaragua, NIC
26.7124, 2016, Apr Average, Nicaragua, NIC
27.2571, 2016, May Average, Nicaragua, NIC
26.0821, 2016, Jun Average, Nicaragua, NIC
26.2335, 2016, Jul Average, Nicaragua, NIC
26.0466, 2016, Aug Average, Nicaragua, NIC
25.7965, 2016, Sep Average, Nicaragua, NIC
25.5466, 2016, Oct Average, Nicaragua, NIC
24.2144, 2016, Nov Average, Nicaragua, NIC
24.7748, 2016, Dec Average, Nicaragua, NIC
26.3986, 1991, Jan Average, Northern Mariana Islands, MNP
26.3409, 1991, Feb Average, Northern Mariana Islands, MNP
26.8197, 1991, Mar Average, Northern Mariana Islands, MNP
27.5634, 1991, Apr Average, Northern Mariana Islands, MNP
28.1281, 1991, May Average, Northern Mariana Islands, MNP
28.6365, 1991, Jun Average, Northern Mariana Islands, MNP
28.8084, 1991, Jul Average, Northern Mariana Islands, MNP
28.6084, 1991, Aug Average, Northern Mariana Islands, MNP
28.2154, 1991, Sep Average, Northern Mariana Islands, MNP
28.0365, 1991, Oct Average, Northern Mariana Islands, MNP
27.4718, 1991, Nov Average, Northern Mariana Islands, MNP
26.7634, 1991, Dec Average, Northern Mariana Islands, MNP
26.2915, 1992, Jan Average, Northern Mariana Islands, MNP
26.1409, 1992, Feb Average, Northern Mariana Islands, MNP
26.8197, 1992, Mar Average, Northern Mariana Islands, MNP
